"n","algorithm","missingness","perc_missing","time","precision","recall","f1","shd","time_sd","precision_sd","recall_sd","f1_sd","shd_sd"
1000,"HC","MAR",0.1,0.261400000000867,0.145205858529019,0.749889033251102,0.242603695644707,4.34075313420141,0.0277296471900699,0.0274377753521516,0.101210239086111,0.0414639567828722,0.721250834084543
1000,"HC","MAR",0.2,0.173799999999028,0.147179071318367,0.697336305870789,0.242334023828986,4.09506827618897,0.0166919807758381,0.023256976442669,0.0761371985791185,0.0335960262657197,0.716558279573911
1000,"HC","MAR",0.3,0.131199999999808,0.147570324050442,0.682543920302541,0.24207454699771,3.97971471988713,0.0150687314226742,0.0290390934379332,0.120908424583211,0.0452752804185858,0.651092376731214
1000,"HC","MAR",0.4,0.106999999999971,0.139821138336858,0.643128721749411,0.228873714603485,4.03757840766461,0.0057348835125301,0.0292514120780244,0.0809477179827956,0.0431469339695866,0.760109497710237
1000,"HC","MAR",0.5,0.099199999999837,0.145453912743926,0.643209679157955,0.236673783913886,3.89215331189469,0.0114290079301186,0.0234496895206519,0.0496359934878456,0.0340318338468987,0.786223689868293
1000,"HC","MCAR",0.1,0.24939999999915,0.144698542890744,0.732303735407184,0.241100372575913,4.36531853540474,0.0258465557559543,0.0233381102431711,0.0649727592927654,0.0343671353634236,0.740402580852748
1000,"HC","MCAR",0.2,0.165099999999074,0.146492134449519,0.714271327460983,0.242165502672541,4.20500286319252,0.0204583587917724,0.0238593056906937,0.115071290652777,0.0364443579353771,0.859447981604722
1000,"HC","MCAR",0.3,0.123300000001473,0.149432531880457,0.713117223462051,0.246629791789324,4.03024222412153,0.0133337499933414,0.0222845213491531,0.12246290500233,0.0361869900794505,0.571145531599521
1000,"HC","MCAR",0.4,0.0986999999986438,0.143847534833421,0.664859497962946,0.235439154020454,4.00575505601368,0.0115571045984845,0.0298724217138354,0.153950212951621,0.0467119006755619,0.674300797208897
1000,"HC","MCAR",0.5,0.0895000000018626,0.144918819716138,0.647357268391751,0.235927474363348,3.81980449290794,0.01112804265853,0.0246355826974616,0.108526305046931,0.0368306563525927,0.624372267349222
1000,"HC","MNAR",0.1,0.250200000000768,0.145909460527453,0.741580312097553,0.242885767518471,4.29241241542966,0.0242202853445182,0.0286744455586539,0.104042246293768,0.0425290636040454,0.822748661615615
1000,"HC","MNAR",0.2,0.174400000000605,0.157249160382116,0.748455279317348,0.259127771272394,4.02900416452141,0.0272649551222934,0.0322682010130394,0.113833829060095,0.0489908005120413,0.817218130670306
1000,"HC","MNAR",0.3,0.136700000001292,0.156561857155407,0.720071545674994,0.256054278075209,4.01493513114203,0.0158328070068158,0.0190146051911839,0.0785642556529954,0.0246983680724059,0.780584825157625
1000,"HC","MNAR",0.4,0.114900000001217,0.144247481760517,0.677246175694452,0.2372098534375,4.06236342357032,0.0100160981578802,0.0200993152401485,0.0707819204383985,0.0292924957732553,0.67041449831476
1000,"HC","MNAR",0.5,0.102399999999034,0.144067698183986,0.641570287690977,0.234429057176999,3.91143370789923,0.0137453022317094,0.0223317482069534,0.111933331048753,0.0342734898597071,0.689578379977563
1000,"HC","oracle",0.1,0.0423000000002503,0.741316731387941,0.82736545529649,0.779425339976741,0.372448608655505,0.0194425078409084,0.212931218139412,0.172199019289451,0.193154056069331,0.31514548567229
1000,"HC","oracle",0.2,0.0389999999992142,0.741316731387941,0.82736545529649,0.779425339976741,0.372448608655505,0.0165596564630883,0.212931218139412,0.172199019289451,0.193154056069331,0.31514548567229
1000,"HC","oracle",0.3,0.0408000000003085,0.741316731387941,0.82736545529649,0.779425339976741,0.372448608655505,0.0183412104275914,0.212931218139412,0.172199019289451,0.193154056069331,0.31514548567229
1000,"HC","oracle",0.4,0.0387999999984459,0.741316731387941,0.82736545529649,0.779425339976741,0.372448608655505,0.0178562158488523,0.212931218139412,0.172199019289451,0.193154056069331,0.31514548567229
1000,"HC","oracle",0.5,0.0354999999995925,0.741316731387941,0.82736545529649,0.779425339976741,0.372448608655505,0.0131592806268566,0.212931218139412,0.172199019289451,0.193154056069331,0.31514548567229
1000,"MMHC","MAR",0.1,0.0367000000012922,0.849509186303541,0.789837867941316,0.817539568252016,0.270683972494317,0.0134251008676751,0.0690774213422707,0.098887280791436,0.0810338184180941,0.109516973897158
1000,"MMHC","MAR",0.2,0.0406999999999243,0.834490910163348,0.747027552803415,0.784854072368566,0.319557621109345,0.0195564709367219,0.0477305929186598,0.0887959498097589,0.0507227962081188,0.0533040775490972
1000,"MMHC","MAR",0.3,0.0375000000014552,0.861967604357645,0.745172173275622,0.794998172881721,0.30136619541792,0.0117874698056454,0.0781689147613131,0.111940448651504,0.0818587328846362,0.0893221520146397
1000,"MMHC","MAR",0.4,0.0422999999987951,0.823255937199208,0.709874910219738,0.760428916361979,0.347548499445051,0.0203800010909179,0.0976298244675261,0.122866264364015,0.105555768162598,0.116890117208497
1000,"MMHC","MAR",0.5,0.0396000000007916,0.824023769084489,0.689717373079442,0.74676446359553,0.378087137052654,0.0167941788867012,0.0703319838506394,0.106031518402162,0.0769390855229633,0.0832227685154722
1000,"MMHC","MCAR",0.1,0.03519999999844,0.815552590771134,0.761754639427053,0.785159207168427,0.326950531347083,0.0140617685007135,0.0588497050953254,0.126005686213185,0.0890254821020971,0.0881246295709329
1000,"MMHC","MCAR",0.2,0.0363999999986845,0.848249990902619,0.760953154229016,0.799174591234975,0.305745794797519,0.0137937183777856,0.0672663001375807,0.0993167311289086,0.0702087246921181,0.0772214018349252
1000,"MMHC","MCAR",0.3,0.0379000000000815,0.831337669560695,0.751802369474783,0.786676226678692,0.317337736820495,0.0110498868756555,0.123328629913854,0.148736406180207,0.12926330163327,0.168276218477377
1000,"MMHC","MCAR",0.4,0.03889999999883,0.823299250784234,0.712080057769713,0.761731888261367,0.350366454763006,0.0117421368501514,0.0822578085236343,0.105235897201779,0.0886256174075104,0.0994902708522963
1000,"MMHC","MCAR",0.5,0.0362999999983003,0.803323770972098,0.690975083992325,0.740822158491756,0.39094859525894,0.010729502420519,0.0891022699568092,0.11167595619649,0.0978683279595421,0.116899019759916
1000,"MMHC","MNAR",0.1,0.0349999999991269,0.838637941719536,0.76885718196063,0.801031312034317,0.290446049756395,0.0108627804919248,0.0898328835294813,0.121676040168236,0.104189356819242,0.137458517045601
1000,"MMHC","MNAR",0.2,0.0386999999995169,0.879774961597542,0.77150031468997,0.82020170100305,0.275639859777791,0.0158257876742789,0.0847497453451022,0.0990150643883457,0.0843403851446121,0.106011329322412
1000,"MMHC","MNAR",0.3,0.0370000000009895,0.851559325647307,0.747227385072213,0.793061548983259,0.316443873254218,0.012119772643067,0.0911684102770156,0.103738683924566,0.084776035587047,0.114814773087395
1000,"MMHC","MNAR",0.4,0.0398999999997613,0.811797872980437,0.723402078660699,0.759791100381392,0.358968640865193,0.0155952271896236,0.0682412472524625,0.124698740921637,0.0803726526445683,0.0980333891753387
1000,"MMHC","MNAR",0.5,0.0391999999992549,0.829662935630678,0.692325415859899,0.752730272164258,0.367448248655145,0.0134395767096578,0.090142815999809,0.117381131040601,0.102394405722743,0.131295870937475
1000,"MMHC","oracle",0.1,0.0334999999999127,0.87467812026683,0.795570873674322,0.832123616364015,0.246663813560365,0.0125896783132145,0.0619452182538907,0.10060621987293,0.0802324517174799,0.104981103249903
1000,"MMHC","oracle",0.2,0.0318999999988591,0.87467812026683,0.795570873674322,0.832123616364015,0.246663813560365,0.009926955447967,0.0619452182538907,0.10060621987293,0.0802324517174799,0.104981103249903
1000,"MMHC","oracle",0.3,0.0317999999992026,0.87467812026683,0.795570873674322,0.832123616364015,0.246663813560365,0.0131639237655238,0.0619452182538907,0.10060621987293,0.0802324517174799,0.104981103249903
1000,"MMHC","oracle",0.4,0.0333999999988009,0.87467812026683,0.795570873674322,0.832123616364015,0.246663813560365,0.012011105973973,0.0619452182538907,0.10060621987293,0.0802324517174799,0.104981103249903
1000,"MMHC","oracle",0.5,0.0314000000013039,0.87467812026683,0.795570873674322,0.832123616364015,0.246663813560365,0.00951256479328551,0.0619452182538907,0.10060621987293,0.0802324517174799,0.104981103249903
1000,"PC","MAR",0.1,0.0377000000022235,0.900353073539898,0.800541513213927,0.844510814169355,0.256315113125458,0.0234570529547483,0.0661337690151812,0.0844341754882958,0.0568412771026737,0.0858906586988754
1000,"PC","MAR",0.2,0.0407999999988533,0.868862969377021,0.812327805000219,0.83671025016104,0.284430968741314,0.0242569577642881,0.0739039193439434,0.0874816980021782,0.062441304655744,0.108255885785485
1000,"PC","MAR",0.3,0.0444999999992433,0.856214618714619,0.788901626746454,0.817002164270665,0.309982601534326,0.0216807646447105,0.0616697073998718,0.0766989964239678,0.0346899210412979,0.0704801207951349
1000,"PC","MAR",0.4,0.0439999999995052,0.796021395400265,0.783438073782901,0.786253972403344,0.356526290578015,0.0234520787994481,0.0770737878437742,0.106984224252456,0.0731178016103219,0.111978444346022
1000,"PC","MAR",0.5,0.0513999999981024,0.750179892324856,0.782119000136241,0.762477702806454,0.418480179600869,0.0248873015339179,0.058974750855513,0.0734108447340562,0.0393581306901303,0.0801578332985444
1000,"PC","MCAR",0.1,0.0384999999987485,0.884402377043506,0.791218358890773,0.831856718007247,0.277200859097411,0.0216448608203376,0.0438946693421265,0.081993293113904,0.0389029636713142,0.0415350853708883
1000,"PC","MCAR",0.2,0.0386999999987893,0.853027663790767,0.794192156864571,0.819810201312716,0.294662343972689,0.0200280359036144,0.0438005468389247,0.0793109685429272,0.0422451688542109,0.0446897847941904
1000,"PC","MCAR",0.3,0.0400999999983469,0.847524813895782,0.792536462708876,0.816189526056441,0.306956011266356,0.0208989632927908,0.0456471415782614,0.0828174383910237,0.0441468000907596,0.0472426168102968
1000,"PC","MCAR",0.4,0.0597000000008848,0.773076638213555,0.779504229849057,0.771009824742514,0.40997463368153,0.0197205476611668,0.0878367790650176,0.0685829484851,0.0464130982496483,0.107210893539101
1000,"PC","MCAR",0.5,0.0536999999996624,0.752930566695488,0.771645642076677,0.759372793803363,0.440977302184199,0.0249935547239888,0.076678181300669,0.0734038206357384,0.0587189700657866,0.122690051701573
1000,"PC","MNAR",0.1,0.0382000000005064,0.881707367453335,0.802522485281106,0.837692164231424,0.26356229795885,0.0226313450290335,0.0520413319915668,0.0696069599241031,0.0397916531091313,0.0789056243380744
1000,"PC","MNAR",0.2,0.039500000001135,0.873169432995629,0.800495403167817,0.833184408422167,0.278439467749813,0.0206841324053814,0.0384894826186443,0.0839040991951148,0.0522701488817496,0.0723694217620527
1000,"PC","MNAR",0.3,0.046100000001752,0.851465174501391,0.786688849361263,0.814812040582743,0.317959914684053,0.0255536472708649,0.0428942116624255,0.0898818392688191,0.051475496593931,0.0734664393849466
1000,"PC","MNAR",0.4,0.0466999999996915,0.800576689457145,0.779678879937501,0.786556504039165,0.359604983656708,0.0200502147392214,0.0728706899418065,0.0743741007483632,0.0487801467722093,0.102496495586128
1000,"PC","MNAR",0.5,0.0554000000003725,0.738888790892187,0.758634993979822,0.744988515112525,0.434238963376894,0.028998850551345,0.0853677263053936,0.100800544067403,0.0754997229439106,0.127795612409715
1000,"PC","oracle",0.1,0.0426000000021304,0.907831661602689,0.806101358773773,0.85170712725089,0.245041374437926,0.0232723011328402,0.0504122644196208,0.0810057456312598,0.0528152299764669,0.0785676478620206
1000,"PC","oracle",0.2,0.037599999998929,0.907831661602689,0.806101358773773,0.85170712725089,0.245041374437926,0.0238802568389455,0.0504122644196208,0.0810057456312598,0.0528152299764669,0.0785676478620206
1000,"PC","oracle",0.3,0.0370000000009895,0.907831661602689,0.806101358773773,0.85170712725089,0.245041374437926,0.0227009544574618,0.0504122644196208,0.0810057456312598,0.0528152299764669,0.0785676478620206
1000,"PC","oracle",0.4,0.0380000000019209,0.907831661602689,0.806101358773773,0.85170712725089,0.245041374437926,0.0230747577324745,0.0504122644196208,0.0810057456312598,0.0528152299764669,0.0785676478620206
1000,"PC","oracle",0.5,0.0362000000008266,0.907831661602689,0.806101358773773,0.85170712725089,0.245041374437926,0.0230689786899778,0.0504122644196208,0.0810057456312598,0.0528152299764669,0.0785676478620206
1000,"RSMAX2","MAR",0.1,0.219699999999284,0.831289994921294,0.792615645719094,0.810150967790927,0.285520952331297,0.202368228733024,0.0840633552246341,0.101313179895524,0.0877705984750918,0.12225805846312
1000,"RSMAX2","MAR",0.2,0.423399999999674,0.754048773398296,0.736891102580758,0.741418887847175,0.38850247531282,0.42357452446726,0.0500007173106834,0.106200266834132,0.0604315618772385,0.099146050554191
1000,"RSMAX2","MAR",0.3,0.431099999999424,0.761579813987735,0.746052959156407,0.752444777324022,0.397452774004498,0.379080891398241,0.0506814238133627,0.0752082531645088,0.0547232699452849,0.0718725415601152
1000,"RSMAX2","MAR",0.4,0.348100000000704,0.749861462809265,0.70746085539189,0.726417204569398,0.435554187192118,0.296535345465143,0.126150982046681,0.111631722425798,0.113762062835098,0.159676495116521
1000,"RSMAX2","MAR",0.5,0.348700000002282,0.778919257868811,0.708099903875766,0.740802073895661,0.401830098554236,0.334390008490439,0.0686173760144428,0.102538554704646,0.0846647684295231,0.126132520388301
1000,"RSMAX2","MCAR",0.1,0.375099999998929,0.784577581614878,0.779589259761674,0.780025804083112,0.354748706559051,0.38621739704179,0.0947439852807133,0.120071061972106,0.0997108095153676,0.129767606268564
1000,"RSMAX2","MCAR",0.2,0.423400000001129,0.78309711317384,0.756942927632583,0.76904052210287,0.357396959207304,0.382792139706535,0.100927220674833,0.121069161903087,0.10867688681903,0.140688156826562
1000,"RSMAX2","MCAR",0.3,0.457000000000699,0.766389996259416,0.775344985603606,0.768017655564627,0.384904189214534,0.378643485206497,0.133984659912578,0.112259005901687,0.113021735735615,0.174061254190767
1000,"RSMAX2","MCAR",0.4,0.363600000001315,0.750945156683854,0.705961014236876,0.725379540542328,0.427373939098077,0.314597873834391,0.123124778290305,0.112671297735968,0.108863058102487,0.154411456991792
1000,"RSMAX2","MCAR",0.5,0.284400000001187,0.75948304448123,0.686903392765462,0.719633298790823,0.429991901543626,0.238593191669176,0.0888660372254881,0.0776099676794662,0.0715352938561914,0.0974758834402457
1000,"RSMAX2","MNAR",0.1,0.377400000000489,0.777052781084953,0.782580253183702,0.778445138817304,0.354790549100894,0.352596149218917,0.069684870255154,0.106400618712789,0.0811026587046458,0.114021443994283
1000,"RSMAX2","MNAR",0.2,0.469299999999203,0.792157731112336,0.765128433231882,0.775541786580866,0.359887109111247,0.406926706477099,0.0731365543955134,0.0945324577238072,0.0699176723402714,0.0905407463038005
1000,"RSMAX2","MNAR",0.3,0.442599999999948,0.758787990389624,0.7369842723291,0.745660191120709,0.411398330622469,0.418091218117023,0.102005796159854,0.106550165972428,0.0943995013362734,0.137735822674323
1000,"RSMAX2","MNAR",0.4,0.429400000000169,0.75559779308984,0.73953856979719,0.741992218704799,0.417110916421261,0.410774931615451,0.0853325636777096,0.121998527954242,0.0841781688484562,0.134845604736952
1000,"RSMAX2","MNAR",0.5,0.310200000002806,0.775865163675255,0.704454570489053,0.736938595231922,0.408922182715286,0.272344471414975,0.118462499083107,0.107375704402607,0.107331885018438,0.15888974713758
1000,"RSMAX2","oracle",0.1,0.0495000000002619,0.874441945151623,0.790165468268917,0.82886799684241,0.254633321529873,0.0119559376243109,0.0566804904837567,0.0975522499512933,0.0750596786803836,0.102321901965359
1000,"RSMAX2","oracle",0.2,0.0482000000018161,0.874441945151623,0.790165468268917,0.82886799684241,0.254633321529873,0.0139427400462997,0.0566804904837567,0.0975522499512933,0.0750596786803836,0.102321901965359
1000,"RSMAX2","oracle",0.3,0.0487999999997555,0.874441945151623,0.790165468268917,0.82886799684241,0.254633321529873,0.0133649624833796,0.0566804904837567,0.0975522499512933,0.0750596786803836,0.102321901965359
1000,"RSMAX2","oracle",0.4,0.0471999999994296,0.874441945151623,0.790165468268917,0.82886799684241,0.254633321529873,0.0141562706938815,0.0566804904837567,0.0975522499512933,0.0750596786803836,0.102321901965359
1000,"RSMAX2","oracle",0.5,0.0501000000018394,0.874441945151623,0.790165468268917,0.82886799684241,0.254633321529873,0.0142630057604236,0.0566804904837567,0.0975522499512933,0.0750596786803836,0.102321901965359
